,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,LEAR 56,LEAR 84,LEAR 1092,LEAR 1456,LEAR Ensemble
12/01/2017 15:00,29.85,29.50180817,29.43883133,29.26762581,29.97838211,29.54666185,31.1145,30.5783,29.1481,29.7902,30.157775
12/01/2017 16:00,30.3,29.8872776,29.91588783,29.98200035,30.044487,29.9574132,31.4454,31.837,29.8011,30.4109,30.8736
12/01/2017 17:00,30.56,30.48031616,30.09527397,30.8002243,30.07340431,30.36230469,31.8061,30.9782,29.984,30.8129,30.8953
12/01/2017 18:00,30.37,30.19159317,29.98488235,30.19790268,29.79136276,30.04143524,31.1816,29.6753,29.7042,30.3037,30.2162
12/01/2017 19:00,29.73,29.33855057,29.46130753,29.16173363,29.57246971,29.38351536,30.6069,28.8714,29.0614,29.6366,29.544075
12/01/2017 20:00,29.43,28.67097092,29.03884315,28.56341743,29.10568237,28.84472847,29.9175,29.5743,28.6308,29.0421,29.291175
12/01/2017 21:00,29.35,28.30514336,28.40041542,27.94338036,28.4357872,28.27118158,29.567,28.9342,28.2865,28.647,28.858675
12/01/2017 22:00,29.12,27.87583923,27.53467751,27.19706345,27.84246063,27.6125102,28.379,27.7384,27.5029,27.7253,27.8364
12/01/2017 23:00,28.72,26.87441063,26.5366745,26.29815483,27.09788704,26.70178175,26.6437,26.1775,26.074,26.0191,26.228575
13/01/2017 00:00,29.01,27.34526062,27.23129463,27.82953453,27.89370728,27.57494926,27.6971,28.1769,27.3924,27.6661,27.733125
13/01/2017 01:00,28.8,26.95176125,26.88794899,27.40248489,27.53346825,27.19391584,27.2984,27.8206,26.9442,27.3047,27.341975
13/01/2017 02:00,28.9,27.1422081,26.7070961,27.15384102,27.33340263,27.08413696,27.2786,27.675,26.9615,27.1435,27.26465
13/01/2017 03:00,28.89,27.41664314,26.8432579,27.35153389,27.50503731,27.27911806,27.3159,28.0451,27.4384,27.5195,27.579725
13/01/2017 04:00,29.12,27.95522308,27.2514801,28.1844368,28.2612648,27.9131012,28.726,28.783,28.3552,28.4092,28.56835
13/01/2017 05:00,30.38,29.0261879,28.2056942,29.12621689,29.18554688,28.88591146,29.7514,29.6467,29.3632,29.5338,29.573775
13/01/2017 06:00,32,30.31626701,30.11307335,31.102808,30.25901413,30.44779062,31.2552,31.652,30.9413,31.0568,31.226325
13/01/2017 07:00,35.47,32.84357452,31.9867878,35.21074677,32.14213562,33.04581118,32.7795,34.3454,32.7169,32.7493,33.147775
13/01/2017 08:00,37.57,34.1476059,33.0917244,37.75851059,34.14562607,34.78586674,34.2755,35.5102,33.9064,33.9061,34.39955
13/01/2017 09:00,37.04,33.3445816,33.27707672,36.90665054,34.99831772,34.63165665,33.6928,35.0939,33.4521,33.4899,33.932175
13/01/2017 10:00,37.12,32.57713699,33.20342636,35.3482666,34.68003845,33.9522171,33.752,34.4101,32.7973,32.8471,33.451625
13/01/2017 11:00,36.01,31.66617012,32.87596893,34.1396637,33.12784576,32.95241213,33.7655,34.3409,32.4074,32.39,33.22595
13/01/2017 12:00,35.53,31.34290695,32.53639984,33.59513092,32.60905457,32.52087307,33.7693,34.4671,32.2825,32.1756,33.173625
13/01/2017 13:00,34.45,31.29875755,32.08722687,33.73495102,32.49473572,32.40391779,33.8922,34.7355,31.7615,31.6286,33.00445
13/01/2017 14:00,33.48,31.55348396,31.86292076,33.91530991,32.89804077,32.55743885,34.0321,35.1142,31.9137,31.6464,33.1766
13/01/2017 15:00,33.4,31.86468315,31.96157837,34.62534714,32.91533279,32.84173536,34.6458,35.947,32.1965,32.0273,33.70415
13/01/2017 16:00,34.77,32.84443665,32.28475189,35.34455109,33.25851822,33.43306446,35.5767,36.8917,32.7339,32.5003,34.42565
13/01/2017 17:00,36.09,34.66682053,32.66955185,39.00176239,33.80241776,35.03513813,35.8586,37.7562,33.8374,33.6527,35.276225
13/01/2017 18:00,34.16,34.09341049,32.06998062,37.26360703,33.74010468,34.2917757,34.7283,36.128,33.6873,33.6341,34.544425
13/01/2017 19:00,31.99,31.61606216,31.17172623,33.31610107,32.86732483,32.24280357,32.3423,33.7947,31.7219,31.8223,32.4203
13/01/2017 20:00,31.15,30.61262512,30.3222084,31.53944969,31.76263428,31.05922937,31.4118,32.6097,30.7605,30.7883,31.392575
13/01/2017 21:00,30.98,30.09768295,29.39551544,30.88169098,31.05404472,30.35723352,31.4693,32.0359,30.2664,30.1042,30.96895
13/01/2017 22:00,30.61,29.62316132,28.52070808,30.09783554,30.38048363,29.65554714,30.2273,30.698,29.8237,29.6291,30.094525
13/01/2017 23:00,29.79,29.00095749,27.79342461,29.26984406,30.25374031,29.07949162,28.7061,29.4945,29.0474,28.7677,29.003925
14/01/2017 00:00,29.62,29.43558693,29.45509529,29.73670387,28.89961243,29.38174963,28.8622,29.0182,29.9252,30.0492,29.4637
14/01/2017 01:00,28.74,28.93541908,28.825037,29.25176811,28.43476295,28.86174679,28.3459,28.4562,29.0758,29.1224,28.750075
14/01/2017 02:00,28.32,28.45699692,28.32528114,28.40508652,27.79231453,28.24491978,28.2618,28.2258,28.5528,28.6593,28.424925
14/01/2017 03:00,28.16,28.3530426,27.91326904,28.21642685,27.32846451,27.95280075,28.033,28.3276,28.0483,28.1654,28.143575
14/01/2017 04:00,28.28,28.27564621,27.79852295,28.33125305,27.29940033,27.92620564,28.3294,28.3366,27.8747,28.0897,28.1576
14/01/2017 05:00,28.48,28.89351273,27.79418564,28.55640984,27.43210411,28.16905308,29.1915,28.8856,27.9345,28.1651,28.544175
14/01/2017 06:00,29.33,28.87978172,27.99130249,28.65708733,27.54374123,28.26797819,29.7187,29.3022,27.87,28.1023,28.7483
14/01/2017 07:00,29.58,29.22371674,28.17785645,29.22020149,27.8036232,28.60634947,30.843,29.0127,27.7608,28.0742,28.922675
14/01/2017 08:00,30.52,29.63583565,28.4771843,29.55814171,28.15393829,28.95627499,30.5685,28.334,28.2466,28.8617,29.0027
14/01/2017 09:00,30.81,29.83328247,28.68377876,29.9323101,28.38069534,29.20751667,30.1699,30.1745,29.0878,29.7987,29.807725
14/01/2017 10:00,31.1,29.97890663,28.80523872,30.18159485,28.29773521,29.31586885,31.5803,33.0875,29.5692,30.2127,31.112425
14/01/2017 11:00,31.12,30.05677032,28.63668251,30.01130486,28.23226738,29.23425627,31.3215,32.9932,29.5915,30.3202,31.0566
14/01/2017 12:00,31.02,29.84315681,28.6315155,29.87735558,28.04504967,29.09926939,29.8001,32.5634,29.2522,29.886,30.375425
14/01/2017 13:00,30.87,29.61537361,28.32779312,29.52627563,27.84927177,28.82967854,29.1184,32.166,28.8208,29.4707,29.893975
14/01/2017 14:00,30.88,29.76230049,28.45352936,29.7161541,28.03770447,28.9924221,28.3578,32.0673,28.9552,29.4748,29.713775
14/01/2017 15:00,31.06,30.0161438,28.63258743,30.07559013,28.19918251,29.23087597,31.2403,30.5054,29.4714,29.7493,30.2416
14/01/2017 16:00,31.45,30.75735092,28.67617607,30.50662041,28.49538803,29.60888386,32.1002,33.6983,30.431,30.901,31.782625
14/01/2017 17:00,32.13,31.51375961,29.04200554,30.94161224,28.75610733,30.06337118,32.3609,33.6496,30.7877,31.5007,32.074725
14/01/2017 18:00,31.87,31.25255013,29.16470146,30.79749298,28.72795868,29.98567581,32.0357,33.1125,30.4988,30.8633,31.627575
14/01/2017 19:00,31.23,30.49589157,29.20344162,30.06504631,28.82465363,29.64725828,30.4311,30.7275,29.7376,30.2897,30.296475
14/01/2017 20:00,31.06,29.87306404,28.96393967,29.27140427,28.78760719,29.22400379,29.8855,30.3231,28.9795,29.1054,29.573375
14/01/2017 21:00,30.58,29.76086807,28.66981125,29.13467026,28.07098389,28.90908337,29.7771,30.3045,28.8303,29.0976,29.502375
14/01/2017 22:00,30.14,29.57518959,28.31143951,29.05298424,27.93918419,28.71969938,29.5414,29.5859,28.7488,28.9835,29.2149
14/01/2017 23:00,29.41,28.53988457,27.76693916,28.24291229,27.2796936,27.95735741,28.372,28.5715,27.7693,28.279,28.24795
15/01/2017 00:00,28.81,29.41349411,28.48266983,29.19431877,28.19864082,28.82228088,28.8977,28.9293,29.2412,29.273,29.0853
15/01/2017 01:00,28.22,28.76727486,28.27879143,28.49054146,27.88387299,28.35512018,28.4679,28.4439,28.6279,28.746,28.571425
15/01/2017 02:00,27.87,28.25889206,28.08672714,28.4280777,27.64855957,28.10556412,28.241,28.2416,28.3266,28.4296,28.3097
15/01/2017 03:00,27.77,28.23724174,27.95808601,28.42242432,27.50201797,28.02994251,28.1347,28.2337,28.2463,28.2564,28.217775
15/01/2017 04:00,27.94,28.43593025,28.04395294,28.63141823,27.60275078,28.17851305,28.4945,28.6383,28.3714,28.6353,28.534875
15/01/2017 05:00,28.49,28.88090515,28.49330521,28.80997849,27.93084717,28.528759,29.3914,29.2757,28.5853,28.9887,29.060275
15/01/2017 06:00,28.96,29.18146324,29.07798767,29.30328178,28.5430584,29.02644777,29.9931,30.1325,28.9763,29.417,29.629725
15/01/2017 07:00,29.15,29.61212349,29.61105537,29.42344475,29.28004837,29.481668,30.7155,31.1111,30.5879,31.0607,30.8688
15/01/2017 08:00,30.4,30.36868477,30.16666031,30.10271263,30.09520721,30.18331623,31.7803,30.8755,32.3067,32.3526,31.828775
15/01/2017 09:00,31.28,31.03608704,30.74887276,30.60839844,30.62432289,30.75442028,32.3855,31.8065,32.9295,32.6634,32.446225
15/01/2017 10:00,31.36,31.42661476,30.95992088,31.17072678,30.89760971,31.11371803,32.7193,34.24,32.7915,32.7022,33.11325
15/01/2017 11:00,31.43,31.66140556,31.16524315,31.53948212,31.20703316,31.393291,32.7704,34.2979,32.7574,32.7946,33.155075
15/01/2017 12:00,31.36,31.57666779,30.99974251,31.49061394,31.41197014,31.36974859,32.2716,34.169,32.5367,32.5911,32.8921
15/01/2017 13:00,31.33,31.3122139,30.91352463,31.32594109,31.59183693,31.28587914,32.3411,34.0941,32.3557,32.3606,32.787875
15/01/2017 14:00,31.28,31.46323967,30.97944069,31.69144058,32.03130722,31.54135704,32.4152,34.1613,32.6756,32.6135,32.9664
15/01/2017 15:00,31.37,31.81164551,31.59537125,31.98780251,32.59152222,31.99658537,33.1984,33.5066,32.9936,33.0243,33.180725
15/01/2017 16:00,31.97,32.7838974,32.38796997,33.0865097,33.12168503,32.84501553,34.8075,36.0723,34.1048,33.8991,34.720925
15/01/2017 17:00,32.68,34.04740906,32.97370148,34.31289291,33.54134369,33.71883678,35.5667,36.8879,36.0855,35.7323,36.0681
15/01/2017 18:00,32.49,33.70881653,33.03821945,33.978405,33.48241043,33.55196285,34.9629,35.8361,35.6354,35.0353,35.367425
15/01/2017 19:00,32.02,32.64955521,32.68434525,32.79903412,32.72522736,32.71454048,33.536,33.9418,33.911,33.4869,33.718925
15/01/2017 20:00,31.47,31.79045486,32.10078049,31.98571587,31.93224907,31.95230007,32.8052,33.0722,32.74,32.5343,32.787925
15/01/2017 21:00,31.37,31.42080879,31.33031082,31.48827362,31.51502228,31.43860388,32.1605,32.4113,31.9635,31.8096,32.086225
15/01/2017 22:00,31.31,30.95807648,30.70965767,31.15843582,31.03165817,30.96445704,31.5221,31.5131,31.3498,31.1924,31.39435
15/01/2017 23:00,30.89,30.36143875,30.35122299,30.55793762,30.30699539,30.39439869,30.716,30.6497,30.4695,30.4822,30.57935
16/01/2017 00:00,30.9,30.59372902,31.01581383,30.85007858,30.6979866,30.78940201,30.5136,30.4206,30.5856,30.644,30.54095
16/01/2017 01:00,30.7,30.12833214,29.98348808,30.40817833,31.06836891,30.39709187,30.2704,30.0081,30.2687,30.2559,30.200775
16/01/2017 02:00,30.74,29.67738533,29.75863075,30.27324104,31.61202049,30.3303194,30.0088,29.7898,30.0784,30.0996,29.99415
16/01/2017 03:00,30.74,29.45676041,29.72335052,30.1765995,31.25649071,30.15330029,30.1728,29.9949,30.4493,30.3221,30.234775
16/01/2017 04:00,31.22,29.92197227,29.13961792,30.78132629,32.30288315,30.53644991,30.9481,30.7702,31.1586,30.9459,30.9557
16/01/2017 05:00,31.61,31.46583176,29.84002113,31.75185585,33.84030533,31.72450352,32.0017,31.793,32.408,31.8128,32.003875
16/01/2017 06:00,33.97,34.12770844,34.05364609,35.13267136,37.65865326,35.24316978,34.1487,33.8692,33.3438,33.286,33.661925
16/01/2017 07:00,44.48,42.1723671,42.46344757,44.09389114,42.27790833,42.75190353,37.3391,37.2491,37.3169,37.0115,37.22915
16/01/2017 08:00,48.42,46.00208282,49.53367615,47.95846176,44.62128448,47.0288763,38.9021,38.6475,39.2345,39.1384,38.980625
16/01/2017 09:00,51.73,44.21251297,50.76442719,45.73275375,44.40813828,46.27945805,37.1614,37.6147,38.0958,37.6877,37.6399
16/01/2017 10:00,51.51,41.58971405,46.78979111,42.30912018,43.19079208,43.46985435,37.1993,36.8348,37.0439,36.5781,36.914025
16/01/2017 11:00,49.87,40.13727951,42.60201645,40.45937729,42.7709465,41.49240494,36.948,36.6708,35.9981,35.7404,36.339325
16/01/2017 12:00,46.34,39.15201187,40.5772934,39.41517258,42.62805557,40.44313335,37.0014,36.7158,35.6676,35.3451,36.182475
16/01/2017 13:00,43.18,39.25169373,38.96239853,39.02645493,42.02723694,39.81694603,36.9871,36.8689,35.5878,35.3113,36.188775
16/01/2017 14:00,47.83,38.82597733,38.77785492,39.31052017,42.25828171,39.79315853,36.3361,36.8527,35.7363,35.4562,36.095325
16/01/2017 15:00,46.63,39.57686234,40.25928879,39.93632507,42.3826828,40.53878975,36.818,37.7515,36.4593,36.2797,36.827125
16/01/2017 16:00,62.79,42.4881897,44.19725037,42.08509445,44.63896179,43.35237408,37.8848,38.8632,37.567,37.1658,37.8702
16/01/2017 17:00,81.05,47.09635544,48.65731049,47.37012863,46.36206818,47.37146568,38.7067,39.6216,39.3239,38.557,39.0523
16/01/2017 18:00,59.7,45.64045715,47.64984894,45.97879791,45.41941833,46.17213058,37.6252,38.2156,38.1253,37.7152,37.920325
16/01/2017 19:00,42.01,39.18479919,40.97261047,38.58188248,41.84250259,40.14544868,34.9582,35.889,35.192,35.0654,35.27615
16/01/2017 20:00,34,35.42475128,35.72623444,35.41052246,37.66358948,36.05627441,33.9686,34.5864,33.8131,33.7787,34.0367
16/01/2017 21:00,32.45,33.72249222,33.77302933,34.46154404,34.97269821,34.23244095,33.2999,33.4621,33.2827,32.9992,33.260975
16/01/2017 22:00,31.63,32.66934967,33.47569275,32.82289124,33.16642761,33.03359032,32.4625,32.4863,32.6176,32.442,32.5021
16/01/2017 23:00,30.99,31.60589981,33.71868515,31.63729477,32.40250015,32.34109497,31.5099,31.4645,32.0965,31.6334,31.676075
17/01/2017 00:00,30.64,29.9797039,29.99526024,31.11112595,29.35349464,30.10989618,30.6836,30.6302,31.311,31.2676,30.9731
17/01/2017 01:00,30.36,29.70765877,29.2751236,30.35035515,29.06557846,29.59967899,30.5168,30.2601,31.4951,31.3408,30.9032
17/01/2017 02:00,30.38,29.23492432,29.18544769,29.84173584,29.03874969,29.32521439,30.4292,30.0692,31.4686,31.2936,30.81515
17/01/2017 03:00,30.37,29.19642258,29.46755028,29.26023674,29.38825607,29.32811642,30.5429,30.2392,31.5365,31.4037,30.930575
17/01/2017 04:00,30.69,29.50443077,30.06234741,30.09772301,30.00013924,29.91616011,31.1838,30.8692,31.7375,31.7534,31.385975
17/01/2017 05:00,31.28,30.83773613,32.10016632,31.20938683,31.73755836,31.47121191,32.0377,31.7317,32.2268,32.3552,32.08785
17/01/2017 06:00,32.06,34.27509308,36.2725029,35.01323318,38.12285614,35.92092133,33.5213,33.2474,34.2615,34.5639,33.898525
17/01/2017 07:00,40.13,45.93505478,41.43207169,47.58056259,48.2910347,45.80968094,36.6024,37.0258,42.281,43.8747,39.945975
17/01/2017 08:00,41.74,51.86406326,46.110672,53.49502563,54.82501221,51.57369328,37.93,39.4569,47.179,48.0505,43.1541
17/01/2017 09:00,37.16,49.54779434,47.85717773,51.17290497,54.79557037,50.84336185,36.4015,37.1933,46.4748,47.1872,41.8142
17/01/2017 10:00,35.8,45.04165649,45.64060974,45.86344147,50.11757278,46.66582012,35.5987,36.3025,43.9837,44.7249,40.15245
17/01/2017 11:00,33.99,42.14248276,43.66051865,43.65047073,46.6229248,44.01909924,35.1249,35.9606,42.7955,43.282,39.29075
17/01/2017 12:00,33.2,39.58525085,41.73078918,40.46199417,43.8754158,41.4133625,35.6749,35.981,41.0135,40.9831,38.413125
17/01/2017 13:00,32.77,39.17996597,40.12942505,41.42230988,41.951828,40.67088223,35.1502,35.8738,40.7139,39.7544,37.873075
17/01/2017 14:00,32.52,38.64414978,39.91304016,40.19971085,40.58092499,39.83445644,35.4372,36.0592,40.6989,40.7307,38.2315
17/01/2017 15:00,32.56,39.81850052,41.24785995,40.37023926,40.68249893,40.52977467,35.5833,36.3868,42.0089,41.2315,38.802625
17/01/2017 16:00,33.06,42.89441681,44.07412338,44.64956665,42.13036728,43.43711853,35.9706,37.5902,45.473,46.5192,41.38825
17/01/2017 17:00,33.14,46.932827,44.50043869,49.01247025,43.44931412,45.97376251,36.5057,38.5641,50.0225,50.3139,43.85155
17/01/2017 18:00,32.3,43.53820038,40.12527466,45.16294861,40.96254349,42.44724178,36.3802,36.481,45.9338,46.4866,41.3204
17/01/2017 19:00,31.4,36.9996109,34.87955093,39.09495544,35.77149582,36.68640327,33.9244,34.4924,38.1814,38.7093,36.326875
17/01/2017 20:00,30.74,33.33135223,31.35924911,34.55506897,32.31080246,32.88911819,32.5366,32.8951,33.4134,33.1958,33.010225
17/01/2017 21:00,30.4,31.7542038,29.65931702,32.91575623,31.31075668,31.41000843,31.6738,31.6418,31.6548,32.1018,31.76805
17/01/2017 22:00,30.01,29.91802406,28.34996796,30.75608063,30.2927742,29.82921171,30.7684,30.8352,30.2955,30.8113,30.6776
17/01/2017 23:00,29.56,29.29252243,27.48961067,29.82624435,28.64404678,28.81310606,29.9796,30.291,29.3667,29.7556,29.848225
18/01/2017 00:00,28.8,28.19701195,28.31881523,27.63559151,27.9144001,28.0164547,28.9784,28.7495,28.6242,28.9202,28.818075
18/01/2017 01:00,28.41,27.68768883,27.74718285,27.95633316,27.56158257,27.73819685,28.5057,28.4749,27.7755,28.0458,28.200475
18/01/2017 02:00,28.29,27.3888855,27.4881916,27.10425186,27.29239464,27.3184309,28.2774,28.2648,27.4427,27.6115,27.8991
18/01/2017 03:00,28.33,27.66531372,27.34193802,27.29572296,27.54724312,27.46255445,28.2849,28.3183,27.3935,27.5421,27.8847
18/01/2017 04:00,28.86,28.05976486,27.63098907,27.10154152,28.14826202,27.73513937,28.917,28.9472,27.8953,27.9842,28.435925
18/01/2017 05:00,29.64,29.43342018,28.2087326,28.7606926,28.81844902,28.8053236,29.9252,29.6014,28.9611,28.7446,29.308075
18/01/2017 06:00,30.08,31.57145882,29.58501244,30.92567062,30.0087986,30.52273512,31.1907,31.5645,30.5197,30.4705,30.93635
18/01/2017 07:00,30.8,35.23664474,31.06677818,34.07434082,30.95898247,32.83418655,34.123,34.1549,33.6765,33.276,33.8076
18/01/2017 08:00,30.91,36.29798889,32.03288269,34.61090088,32.00256729,33.73608494,35.1913,35.0199,35.4173,34.8132,35.110425
18/01/2017 09:00,30.76,35.47494125,31.92054176,33.97076797,32.46784973,33.45852518,33.8412,34.2586,34.2406,33.7193,34.014925
18/01/2017 10:00,30.59,34.74087906,31.36426163,33.52275467,32.72130203,33.08729935,33.7919,34.2206,33.3631,32.9204,33.574
18/01/2017 11:00,30.45,33.79149246,31.01669312,31.86594391,32.26082611,32.2337389,33.1345,33.7037,32.9548,32.4996,33.07315
18/01/2017 12:00,30.26,33.05737305,31.08051682,31.59857368,31.78396034,31.88010597,33.1225,33.8211,33.2782,32.6214,33.2108
18/01/2017 13:00,30.04,32.7622757,31.18933868,31.46085358,31.2768631,31.67233276,33.0418,33.3229,33.5282,32.891,33.195975
18/01/2017 14:00,29.91,32.63008499,31.09433174,32.44669342,31.41580009,31.89672756,33.4491,33.421,33.1787,32.8148,33.2159
18/01/2017 15:00,29.98,33.36735916,31.27015114,32.3784523,31.58976555,32.15143204,33.7719,34.5183,33.2773,32.6677,33.5588
18/01/2017 16:00,30.16,34.67955017,31.76527786,33.69733047,31.87873077,33.00522232,34.7347,34.9121,34.4434,34.3813,34.617875
18/01/2017 17:00,30.28,36.45554352,32.00026321,34.71101761,32.05670547,33.80588245,34.3127,35.2407,36.088,35.9821,35.405875
18/01/2017 18:00,29.99,34.99034882,31.56381416,33.21696854,31.97961044,32.93768549,33.3688,34.1235,33.7596,33.4734,33.681325
18/01/2017 19:00,29.49,32.13009262,30.68432236,30.97767258,31.17414093,31.24155712,33.1791,32.7236,32.269,32.1423,32.5785
18/01/2017 20:00,28.96,30.56056213,30.00099945,30.13558388,30.25115967,30.23707628,31.7239,31.6904,30.977,30.9417,31.33325
18/01/2017 21:00,28.89,29.16917229,29.38265228,28.9951458,29.68643951,29.30835247,31.6919,30.8079,30.0214,30.1531,30.668575
18/01/2017 22:00,28.69,28.54105186,29.09253883,28.61772537,29.02071762,28.81800842,30.0576,30.5127,29.277,29.2853,29.78315
18/01/2017 23:00,27.84,28.18712997,28.42572021,27.99919319,28.56175613,28.29344988,30.3743,29.6901,28.4075,28.3681,29.21
19/01/2017 00:00,26.77,28.21131897,27.97973442,27.54561234,27.57009506,27.8266902,27.3138,27.0807,27.4427,27.466,27.3258
19/01/2017 01:00,26.09,27.80568886,27.5230751,27.16546059,26.93281364,27.35675955,26.8513,26.8537,26.9104,26.9706,26.8965
19/01/2017 02:00,25.93,27.63317871,27.46471214,26.95888329,26.73500443,27.19794464,26.5124,26.6387,26.6574,26.7585,26.64175
19/01/2017 03:00,26.2,27.59277534,27.73362732,26.90529442,26.90514755,27.28421116,26.5102,26.8349,26.7271,26.8288,26.72525
19/01/2017 04:00,27.68,27.99898338,28.28881264,27.48003387,27.27120018,27.75975752,27.4639,27.4117,27.2008,27.1336,27.3025
19/01/2017 05:00,28.65,28.83675194,29.30893326,28.44555855,28.33250046,28.73093605,28.7922,28.271,28.2405,28.0336,28.334325
19/01/2017 06:00,29.02,29.86386299,30.43618011,29.2245388,29.81812286,29.83567619,29.9833,29.7579,29.5695,29.2082,29.629725
19/01/2017 07:00,29.71,31.55755234,32.07632828,30.55417061,30.82001686,31.25201702,32.4812,33.3129,31.7759,31.2875,32.214375
19/01/2017 08:00,30.05,32.39319992,32.58557892,31.59650993,31.36433411,31.98490572,33.1895,33.3947,32.078,31.8479,32.627525
19/01/2017 09:00,29.98,31.94095039,32.21940231,30.81315613,31.30413437,31.5694108,32.5065,32.295,30.772,30.7854,31.589725
19/01/2017 10:00,29.87,31.42220306,31.5117569,30.33023071,31.01749229,31.07042074,32.3399,32.0844,30.2756,30.2322,31.233025
19/01/2017 11:00,29.7,31.02606964,31.25730324,30.25398636,30.72862244,30.81649542,32.0228,31.5368,30.1021,30.1167,30.9446
19/01/2017 12:00,29.4,30.51936722,31.00816345,29.84443665,30.52398682,30.47398853,31.981,31.6657,29.7365,29.5219,30.726275
19/01/2017 13:00,29.21,30.26652908,31.03972626,29.65764618,30.5479908,30.37797308,31.9521,31.5422,29.4586,29.2721,30.55625
19/01/2017 14:00,29.13,30.43772507,31.10569572,29.55319786,30.67770195,30.44358015,32.4551,31.5459,29.8025,29.9389,30.9356
19/01/2017 15:00,29.33,30.41755486,31.1421032,29.62405777,31.76506042,30.73719406,32.6943,32.2116,30.1106,30.1585,31.29375
19/01/2017 16:00,29.62,30.84787178,31.80178261,30.0790329,33.40819931,31.53422165,32.8275,32.5912,30.2373,30.4827,31.534675
19/01/2017 17:00,29.76,31.64965057,32.25221252,30.66391563,33.15605545,31.93045855,34.1131,32.9852,30.3556,30.4576,31.977875
19/01/2017 18:00,29.69,31.49015236,31.92331314,30.36206055,31.55443573,31.33249044,32.5748,32.1039,29.8847,30.1276,31.17275
19/01/2017 19:00,29.36,30.6911087,30.80979729,29.70029068,30.44091988,30.41052914,32.177,31.0071,29.2647,29.1087,30.389375
19/01/2017 20:00,28.78,29.79893303,30.14140511,29.03227043,29.69490623,29.6668787,31.06,30.5121,28.6836,28.6405,29.72405
19/01/2017 21:00,28.72,29.47775459,29.80776405,28.84370041,29.15940666,29.32215643,30.1739,30.0971,28.8606,28.7042,29.45895
19/01/2017 22:00,28.67,28.97789383,29.10488701,28.51565742,28.69197845,28.82260418,29.3628,29.3822,28.7591,28.6001,29.02605
19/01/2017 23:00,28.19,28.31834221,28.33028793,27.75993156,27.99044609,28.09975195,29.2329,28.8409,27.7787,27.796,28.412125
20/01/2017 00:00,27.05,26.63256645,28.11432457,26.92267799,27.11623383,27.19645071,27.614,27.7042,27.4549,27.5542,27.581825
20/01/2017 01:00,26.79,26.11268616,27.63144875,26.3899765,26.73823929,26.71808767,27.0924,27.1863,26.9954,27.0621,27.08405
20/01/2017 02:00,26.61,25.91002655,27.35361671,26.14892769,26.42045212,26.45825577,26.734,26.9163,26.7138,26.7945,26.78965
20/01/2017 03:00,26.85,25.96311951,27.19512939,26.21124268,26.6581974,26.50692225,26.7469,27.0133,26.7752,26.8797,26.853775
20/01/2017 04:00,27.63,26.50434303,27.66402245,26.63586235,27.15088081,26.98877716,27.4976,27.6661,27.5861,27.4105,27.540075
20/01/2017 05:00,27.84,27.21278191,28.35886574,27.53253174,27.93102264,27.75880051,28.69,28.8154,28.5644,28.3364,28.60155
20/01/2017 06:00,28.61,28.29334641,29.40610123,28.54888916,28.8488121,28.77428722,30.0919,30.3875,29.3702,29.2032,29.7632
20/01/2017 07:00,29.7,29.75285912,30.25479126,30.05796432,29.87600899,29.98540592,31.9699,32.9771,31.5895,31.2308,31.941825
20/01/2017 08:00,29.97,30.53718948,30.72548103,30.8716011,30.35346603,30.62193441,32.849,34.3511,32.005,31.919,32.781025
20/01/2017 09:00,29.87,30.04501915,30.94486046,30.30084229,30.26690865,30.38940763,32.474,33.61,31.325,31.1268,32.13395
20/01/2017 10:00,29.79,29.77574158,30.78378677,30.15199852,29.91332817,30.15621376,32.3907,33.3099,30.691,30.4814,31.71825
20/01/2017 11:00,29.67,29.34461021,30.47553825,29.4779644,29.43228531,29.68259954,32.2689,33.0807,29.8082,29.8871,31.261225
20/01/2017 12:00,29.43,28.95870209,29.92790794,29.00820541,29.00698853,29.22545099,32.1708,33.1113,29.4048,29.4426,31.032375
20/01/2017 13:00,29.31,28.78453064,29.48472214,28.74056625,28.94761658,28.9893589,32.0054,32.6186,29.2062,29.268,30.77455
20/01/2017 14:00,29.08,28.79747009,29.33286858,28.89290047,28.87807083,28.97532749,32.0636,32.0782,29.1335,29.2143,30.6224
20/01/2017 15:00,29.13,28.80237007,29.60023689,29.13763618,28.89217949,29.10810566,32.3699,32.1512,29.3062,29.3258,30.788275
20/01/2017 16:00,29.4,29.37446213,30.41485786,29.33422089,29.06000137,29.54588556,32.8777,34.398,29.6481,29.7158,31.6599
20/01/2017 17:00,29.61,30.08886147,30.84192848,29.84788895,29.1061821,29.97121525,33.0326,34.7916,30.0596,30.1922,32.019
20/01/2017 18:00,29.55,29.99039459,30.64301682,29.73877716,28.97136688,29.83588886,32.0192,33.8488,30.2025,30.2647,31.5838
20/01/2017 19:00,28.8,29.06427765,30.12876129,28.90482712,28.83179665,29.23241568,30.8248,31.7805,29.1288,29.2977,30.25795
20/01/2017 20:00,28.25,28.33729553,29.67280769,28.46105957,28.53895187,28.75252867,30.9273,31.0225,28.4982,28.7206,29.79215
20/01/2017 21:00,28.12,28.11661339,29.41478348,28.29989433,28.10298729,28.48356962,30.6021,30.52,28.3327,28.4699,29.481175
20/01/2017 22:00,27.84,27.7507534,29.13578033,27.96085548,27.6602459,28.12690878,30.0992,30.0854,28.2883,28.4044,29.219325
